Issuer_id,Week_1_,Week_2_,Week_3_,Week_4_,Week_5_,Week_6_,Week_7_,Week_8_,Week_9_,Week_10_,Week_11_,Week_12_,Week_13_,Week_14_,Week_15_,Week_16_,Week_17_,Week_18_,Week_19_,Week_20_,Week_21_,Week_22_,Week_23_,Week_24_,Week_25_,Week_26_,Week_27_,Week_28_,Week_29_,Week_30_,Week_31_,Week_32_,Week_33_,Week_34_,Week_35_,Week_36_,Week_37_,Week_38_,Week_39_,Week_40_,Week_41_,Week_42_,Week_43_,Week_44_,Week_45_,Week_46_,Week_47_,Week_48_,Week_49_,Week_50_,Week_51_,Week_52_,Week_53_,Week_54_,Week_55_,Week_56_,Week_57_,Week_58_,Week_59_,Week_60_,Week_61_,Week_62_,Week_63_,Week_64_,Week_65_,Week_66_,Week_67_,Week_68_,Week_69_,Week_70_,Week_71_,Week_72_,Week_73_,Week_74_,Week_75_,Week_76_,Week_77_,Week_78_,Week_79_,Week_80_,Week_81_,Week_82_,Week_83_,Week_84_,Week_85_,Week_86_,Week_87_,Week_88_,Week_89_,Week_90_,Week_91_,Week_92_,Week_93_,Week_94_,Week_95_,Week_96_,Week_97_,Week_98_,Week_99_,Weekend_1_,Weekend_2_,Weekend_3_,Weekend_4_,Weekend_5_,Weekend_6_,Weekend_7_,Weekend_8_,Weekend_9_,Weekend_10_,Weekend_11_,Weekend_12_,Weekend_13_,Weekend_14_,Weekend_15_,Weekend_16_,Weekend_17_,Weekend_18_,Weekend_19_,Weekend_20_,Weekend_21_,Weekend_22_,Weekend_23_,Weekend_24_,Weekend_25_,Weekend_26_,Weekend_27_,Weekend_28_,Weekend_29_,Weekend_30_,Weekend_31_,Weekend_32_,Weekend_33_,Weekend_34_,Weekend_35_,Weekend_36_,Weekend_37_,Weekend_38_,Weekend_39_,Weekend_40_,Weekend_41_,Weekend_42_,Weekend_43_,Weekend_44_,Weekend_45_,Weekend_46_,Weekend_47_,Weekend_48_,Weekend_49_,Weekend_50_,Weekend_51_,Weekend_52_,Weekend_53_,Weekend_54_,Weekend_55_,Weekend_56_,Weekend_57_,Weekend_58_,Weekend_59_,Weekend_60_,Weekend_61_,Weekend_62_,Weekend_63_,Weekend_64_,Weekend_65_,Weekend_66_,Weekend_67_,Weekend_68_,Weekend_69_,Weekend_70_,Weekend_71_,Weekend_72_,Weekend_73_,Weekend_74_,Weekend_75_,Weekend_76_,Weekend_77_,Weekend_78_,Weekend_79_,Weekend_80_,Weekend_81_,Weekend_82_,Weekend_83_,Weekend_84_,Weekend_85_,Weekend_86_,Weekend_87_,Weekend_88_,Weekend_89_,Weekend_90_,Weekend_91_,Weekend_92_,Weekend_93_,Weekend_94_,Weekend_95_,Weekend_96_,Weekend_97_,Weekend_98_,Weekend_99_
355618,0,0,0,0,0,0,0,5,0,3,0,0,14,710,0,64,41,0,55,10,0,0,0,0,0,0,0,0,0,0,293,0,0,0,16,0,69,78,0,29,0,233,0,0,0,59,102,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,333,16,39,0,0,0,0,0,183,0,0,0,0,3,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,45,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,49,53,0,7,0,12,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355057,0,0,0,0,0,0,0,0,13,19,0,0,47,576,0,46,47,0,26,120,1,0,0,1,0,0,0,0,0,0,195,0,0,0,0,0,31,26,0,43,0,96,0,0,0,47,81,51,0,1,14,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,152,10,19,0,4,2,0,0,0,0,0,0,2,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,42,0,11,3,0,11,23,24,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,6,0,3,0,1,0,0,0,10,12,2,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358896,0,0,0,0,0,0,0,0,0,11,0,0,3,84,0,106,0,0,10,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,600,344,0,46,0,2,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,52,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,14,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161,154,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358914,0,0,0,0,0,0,0,4,0,1,0,0,52,146,0,37,26,0,73,178,800,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,243,490,1,170,0,0,0,0,0,87,0,2,0,38,13,2,106,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,67,76,0,0,3,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938339,0,0,0,0,0,0,0,0,26,0,0,0,0,80,0,0,2,0,17,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,2,44,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,29,0,9,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,5,0,55,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,2,32,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,6,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355443,0,0,0,0,0,0,0,0,0,12,0,0,5,65,0,3,11,0,23,15,16,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,58,130,0,8,0,43,0,0,0,1,117,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,6,27,0,1,0,2,0,0,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,0,3,1,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,4,21,0,1,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353431,0,0,0,0,0,0,0,0,0,24,1,0,1,140,0,297,11,4,41,267,602,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,141,277,4,124,0,0,0,0,0,57,0,16,0,17,17,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,41,99,3,2,10,1,0,0,0,0,0,0,30,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355290,0,0,0,0,0,0,0,0,0,34,0,0,4,331,0,6,27,0,67,18,202,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,11,0,0,0,0,1,13,0,9,0,2,2,0,46,0,0,0,0,0,12,22,0,0,0,0,0,1,1,1,0,11,22,1,2,5,0,0,0,0,0,4,0,0,2,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345513,0,0,0,0,0,0,0,0,0,5,10,0,21,430,0,0,14,0,35,2,0,0,1,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1,30,0,207,0,0,0,1,251,4,0,3,12,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,0,0,685,8,36,0,0,5,0,0,0,0,0,0,0,7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,1,0,2,4,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,18,0,0,0,2,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922379,0,0,0,0,0,0,0,0,4,0,0,0,0,35,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,638,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358878,0,0,0,0,0,0,0,0,0,39,0,0,6,215,0,140,34,13,85,47,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,440,596,0,243,0,1,0,0,0,93,0,5,0,26,4,0,43,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,29,76,0,0,7,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330039,0,0,0,0,0,0,0,0,0,1,0,0,1,182,0,101,31,0,6,164,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0,0,2,0,27,0,0,0,0,0,7,2,5,1,4,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,3,9,14,0,0,1,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,110,0,15,60,0,35,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,8,0,7,4,0,0,4,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352995,0,0,0,0,0,0,0,3,84,7,2,0,6,363,0,26,23,1,20,26,5,0,1,0,0,0,0,0,0,0,89,0,0,0,0,0,1,9,0,16,0,80,0,0,0,7,87,6,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,344,4,12,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,0,5,2,0,4,9,19,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,12,65,0,12,0,5,0,0,0,2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,76,2,13,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352991,0,0,0,0,0,0,0,22,1,2,0,0,6,187,0,62,36,0,41,36,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,52,68,4,13,0,27,0,0,0,46,6,3,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,4,13,0,0,3,0,0,848,0,0,0,0,17,3,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,5,2,0,5,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,10,0,2,0,0,0,0,0,12,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,13,1,2,0,0,0,0,0,10,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939874,0,0,0,5,0,0,0,1,458,0,0,0,0,40,0,0,5,0,90,19,92,0,0,0,0,0,1,0,0,0,15,0,0,7,0,0,6,28,0,81,1,0,0,0,0,86,0,7,0,0,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,0,3,1,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351202,0,0,0,0,0,0,0,15,25,4,7,0,4,272,0,0,12,0,26,20,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,22,0,103,0,0,0,10,117,6,0,11,3,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,386,6,5,0,0,1,0,0,0,0,0,0,1,32,0,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,41,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,22,0,6,0,6,0,0,1,5,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341891,0,0,0,0,0,0,0,9,18,0,0,0,21,242,0,0,21,0,8,3,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,4,0,9,0,84,0,0,0,28,131,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,716,9,14,0,0,4,0,0,0,0,0,0,0,18,1,18,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940864,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,158,6,3,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,13,981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936299,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,4,92,123,34,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,8,0,73,0,0,0,0,19,684,0,0,0,111,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,25,6,23,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,4,0,30,0,0,0,0,1,77,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352012,0,0,0,0,0,0,0,0,0,9,0,0,7,384,0,6,9,0,57,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,8,0,2,0,0,0,1,166,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,477,2,10,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356498,0,0,0,0,0,0,0,0,0,2,1,0,11,170,0,301,14,0,45,111,154,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,92,299,5,184,0,17,0,0,0,81,23,19,0,15,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,69,42,42,0,2,15,1,0,0,0,0,0,0,46,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,14,0,7,1,0,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,2,72,0,2,0,0,0,15,0,2,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,36,1,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358840,0,0,0,0,0,0,0,0,0,8,0,0,1,80,0,77,12,0,35,55,12,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,795,696,0,94,0,3,0,0,0,7,0,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926560,0,0,0,0,0,0,0,0,11,5,0,0,0,186,0,10,28,5,28,42,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,116,5,5,0,3,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355603,0,0,0,0,0,0,0,1,0,44,0,0,14,355,0,192,21,3,41,161,110,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,182,378,5,104,0,51,0,0,0,37,52,11,0,13,10,0,24,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,279,33,67,3,2,17,3,0,0,0,0,0,0,71,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,1,42,0,37,2,0,1,30,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,152,0,22,0,0,0,0,0,4,1,0,0,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25,0,0,2,1,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
916949,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,12,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,418,1,0,0,0,5,0,0,0,0,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926024,0,0,0,0,0,0,0,0,18,0,0,0,0,95,0,0,2,0,87,37,98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,37,17,0,0,0,0,988,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356310,0,0,0,0,0,0,0,0,0,5,1,0,47,447,0,10,23,0,34,3,6,0,5,0,0,0,0,0,0,0,141,0,0,0,1,0,13,31,0,20,0,142,0,0,0,25,266,24,0,11,8,0,32,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,595,8,17,0,1,14,0,0,0,0,0,0,0,25,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355604,0,0,0,0,0,0,0,0,0,5,1,0,3,287,0,773,2,0,54,61,747,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,71,158,16,60,0,0,0,0,0,38,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,21,47,0,0,4,0,0,0,0,0,2,0,14,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355682,0,0,0,0,0,0,0,0,1,12,0,0,26,415,0,45,78,0,20,114,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,2,9,0,32,0,9,0,0,0,38,31,81,0,2,10,0,8,0,0,0,0,0,0,0,0,0,0,1,0,15,2,0,22,7,16,0,0,3,0,0,3,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,88,0,18,13,0,7,47,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,8,0,1,0,0,0,14,17,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,5,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351933,0,0,0,0,0,0,0,0,0,29,18,0,39,303,0,2,3,0,44,4,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,1,1,0,56,0,172,0,0,0,29,84,24,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,484,17,36,0,1,0,0,0,13,0,0,0,0,4,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348515,0,0,0,0,0,0,0,0,0,4,3,0,11,223,0,64,35,1,83,358,459,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,180,413,7,79,0,0,0,0,2,39,0,11,0,22,5,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,2,33,84,0,4,7,2,0,0,0,1,0,0,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
